,position,r2,rmse
352,"(2, 7, 1)",-0.3389430467329344,0.27737260224173194
353,"(2, 7, 2)",0.3628870761091677,0.19133336796540143
354,"(2, 7, 3)",0.45029640424967543,0.17772429402489537
355,"(2, 7, 4)",0.3411407582538326,0.19457132209878258
356,"(2, 7, 5)",0.46296782531249947,0.17566395715943797
357,"(2, 7, 6)",0.2742601555748817,0.20420811313209933
358,"(2, 7, 7)",0.5154218867783649,0.1668646747053762
359,"(2, 7, 8)",-0.2894818662237846,0.2722012582531332
360,"(2, 7, 9)",-0.20978899640469972,0.2636557965659064
361,"(2, 7, 10)",-0.1745361137691488,0.2597859719913991
362,"(2, 7, 11)",-0.0005557421578861188,0.2397745878799142
363,"(2, 7, 12)",-0.05857519747175277,0.2466285592934378
364,"(2, 7, 13)",-0.23692545571233659,0.2665963950360663
365,"(2, 7, 14)",-0.1208788458503125,0.2537826016820126
366,"(2, 7, 15)",-0.31741354656879106,0.27513356232069575
367,"(2, 7, 16)",-0.17253924013883615,0.2595650420304753
368,"(2, 8, 1)",-0.061596703539902986,0.24698028616955076
369,"(2, 8, 2)",0.36297237402711524,0.19132055949488108
370,"(2, 8, 3)",-0.2568608766805822,0.2687361634430357
371,"(2, 8, 4)",0.4035525715410663,0.18512650155751506
372,"(2, 8, 5)",-0.27375997498418214,0.2705367745432228
373,"(2, 8, 6)",-0.3224277561991229,0.27565665818181245
374,"(2, 8, 7)",0.42934798762297144,0.18107904084154164
375,"(2, 8, 8)",0.3105332787890034,0.19903945012877566
376,"(2, 8, 9)",-0.3838858424839746,0.2819893081784498
377,"(2, 8, 10)",-0.031326973451639706,0.24343369833341674
378,"(2, 8, 11)",0.40198128305640746,0.18537019094152157
379,"(2, 8, 12)",0.31746855057107637,0.19803586176534851
380,"(2, 8, 13)",-0.19404267693109167,0.26193433681762734
381,"(2, 8, 14)",-0.06989308545271555,0.2479434838792187
382,"(2, 8, 15)",-0.2811205556297942,0.27131731377850826
383,"(2, 8, 16)",-0.029706899734921466,0.2432424226527469
384,"(2, 9, 1)",-0.8630623106360451,0.32718712000539363
385,"(2, 9, 2)",-0.13165011537752913,0.25499906902344777
386,"(2, 9, 3)",-0.35315842823359245,0.27884112888788365
387,"(2, 9, 4)",-0.08431475415899148,0.24960897245418623
388,"(2, 9, 5)",0.49147691798317694,0.1709376952521937
389,"(2, 9, 6)",-0.009895384476550362,0.24089107101407958
390,"(2, 9, 7)",0.5206270784978086,0.1659660500351293
391,"(2, 9, 8)",-0.1536711374487978,0.2574681560337245
392,"(2, 9, 9)",-0.016936286694488212,0.241729348183326
393,"(2, 9, 10)",-0.43349575210758395,0.2869992184131417
394,"(2, 9, 11)",-0.37774988223646466,0.2813634626980643
395,"(2, 9, 12)",-0.00269532294062258,0.2400308170502097
396,"(2, 9, 13)",-0.012592713033335645,0.24121255435330843
397,"(2, 9, 14)",0.07822889709192204,0.2301410304946361
398,"(2, 9, 15)",-0.1399101114880712,0.2559280053438961
399,"(2, 9, 16)",-0.2614761414714286,0.2692291185740726
400,"(2, 10, 1)",-0.1410990693741887,0.256061440565415
401,"(2, 10, 2)",-0.49306391795355986,0.2929015763346972
402,"(2, 10, 3)",-0.2667612051059618,0.26979250846214897
403,"(2, 10, 4)",-0.24001096347648132,0.2669286999852215
404,"(2, 10, 5)",-0.052732600532107377,0.24594700873535572
405,"(2, 10, 6)",-0.24349414519126977,0.26730333746289353
406,"(2, 10, 7)",-0.19893684454388727,0.2624705988945109
407,"(2, 10, 8)",0.3046721338324865,0.19988367524242773
408,"(2, 10, 9)",-0.11259455796319773,0.25284302323075886
409,"(2, 10, 10)",-0.0984841208890852,0.25123457128690363
410,"(2, 10, 11)",-0.46485561066591763,0.29012150271333526
411,"(2, 10, 12)",-0.26113351914848204,0.26919255420028515
412,"(2, 10, 13)",-0.4597550161290218,0.28961596396284334
413,"(2, 10, 14)",-0.0683275588824297,0.24776201518096413
414,"(2, 10, 15)",-0.1223681519249662,0.2539511455468053
415,"(2, 10, 16)",-0.2368652485969529,0.26658990669225896
416,"(2, 11, 1)",-0.07130128762545374,0.24810660285950617
417,"(2, 11, 2)",0.3742005924240146,0.18962695998607837
418,"(2, 11, 3)",-0.6362575113596143,0.3066255466432822
419,"(2, 11, 4)",0.35425837045586384,0.1926246672529989
420,"(2, 11, 5)",-0.06129018120956986,0.24694462741227136
421,"(2, 11, 6)",0.5175763346239335,0.16649331897550756
422,"(2, 11, 7)",-0.14450741000090161,0.2564435694738634
423,"(2, 11, 8)",-0.16704496734307672,0.2589561943041119
424,"(2, 11, 9)",0.4040027181093958,0.1850566296923141
425,"(2, 11, 10)",-0.2531836658394073,0.26834275339755864
426,"(2, 11, 11)",-0.032063199616378935,0.24352057198701146
427,"(2, 11, 12)",-0.14168176428390922,0.25612681028620704
428,"(2, 11, 13)",-0.14017189025804,0.25595739041197807
429,"(2, 11, 14)",-0.13470037724314832,0.25534250136999576
430,"(2, 11, 15)",0.49814146456793573,0.1698138726486018
431,"(2, 11, 16)",-0.09675664600577827,0.25103694795977105
432,"(2, 12, 1)",-0.7112090489109828,0.31356966564519695
433,"(2, 12, 2)",0.35607976528752583,0.19235281446561536
434,"(2, 12, 3)",-0.05922799408185497,0.2467045923776252
435,"(2, 12, 4)",-0.0003357216165649213,0.23974822341418833
436,"(2, 12, 5)",-0.10044164954127344,0.25145832507524735
437,"(2, 12, 6)",0.5654066200034042,0.15802436801819655
438,"(2, 12, 7)",-0.13229453902940258,0.2550716639189225
