,position,r2,rmse
49,"(4, 2)",-0.3069548827287507,0.2740392729642011
50,"(4, 3)",-0.02106568433848044,0.2422196371721163
51,"(4, 4)",-0.13764298748811554,0.2556733759221459
52,"(4, 5)",-0.3628584027841366,0.2798387659386164
53,"(4, 6)",0.4634405426844386,0.17558662688967708
54,"(4, 7)",0.4504654744830422,0.17769696093222334
55,"(4, 8)",0.35619542419259276,0.19233553878937779
56,"(4, 9)",0.44299964662795777,0.17889996030331962
57,"(4, 10)",0.4471124619565785,0.17823824998128077
58,"(4, 11)",0.4952757137255822,0.1702980245285412
59,"(4, 12)",-0.2730353519932145,0.2704598114343275
60,"(4, 13)",-0.09548145954336729,0.2508909666144299
61,"(4, 14)",0.008625711824093218,0.23867192415707514
62,"(4, 15)",-0.2736807506596084,0.2705283610952669
63,"(4, 16)",0.4032166246246305,0.18517863014370345
64,"(5, 1)",-0.16575550913759707,0.2588130955014039
65,"(5, 2)",-0.30858778396430586,0.27421041100086385
66,"(5, 3)",-0.2142075540750581,0.2641368377062686
67,"(5, 4)",0.43005022301902895,0.1809675900329912
68,"(5, 5)",0.43922247514870394,0.17950552015997953
69,"(5, 6)",0.4072837498480907,0.18454654798058476
70,"(5, 7)",-0.3448828939491777,0.277987164489226
71,"(5, 8)",0.4519265303637202,0.1774605808916249
72,"(5, 9)",0.4559017247403503,0.17681584606351786
73,"(5, 10)",-0.19573855594170797,0.2621202813147576
74,"(5, 11)",0.45220167407181344,0.17741603094115202
75,"(5, 12)",0.46539025725402716,0.17526731897054268
76,"(5, 13)",0.41404578757201504,0.1834908232699056
77,"(5, 14)",-0.20314328722565045,0.2629306318107746
78,"(5, 15)",0.014850637594385097,0.2379214232546006
79,"(5, 16)",-0.15269493071446671,0.25735920152669384
80,"(6, 1)",-0.07257982475772273,0.24825460927028287
81,"(6, 2)",-0.1918329201913369,0.26169185000377637
82,"(6, 3)",0.4677927305985575,0.1748730601685682
83,"(6, 4)",0.44297560315488993,0.17890382145882341
84,"(6, 5)",0.3338378582285121,0.195646680102603
85,"(6, 6)",0.0077029931449162925,0.23878296991706602
86,"(6, 7)",0.4002781403137794,0.18563396816206496
87,"(6, 8)",0.42600882343873403,0.18160805912540445
88,"(6, 9)",0.4283202560905619,0.18124202714553272
89,"(6, 10)",0.46259310989627833,0.1757252314347218
90,"(6, 11)",0.4496224230373318,0.17783321285196674
91,"(6, 12)",0.4647903258327265,0.17536563263835694
92,"(6, 13)",0.4103242660660845,0.18407259587625444
93,"(6, 14)",0.03176924503018275,0.23586958645011669
94,"(6, 15)",0.4456996432111042,0.17846583484972797
95,"(6, 16)",0.4312155235804451,0.18078249518469833
96,"(7, 1)",-0.08761450881236232,0.24998848527150982
97,"(7, 2)",-0.23042190430645837,0.2658946112694348
98,"(7, 3)",-0.17828923793893314,0.26020070226348524
99,"(7, 4)",0.4238452449643527,0.1819500101279175
100,"(7, 5)",0.48919844029300263,0.17132021714947407
101,"(7, 6)",0.44449948464994893,0.17865893547100656
102,"(7, 7)",0.44027967640609145,0.17933623467702536
103,"(7, 8)",0.49538393599143604,0.17027976601926426
104,"(7, 9)",0.4677638107696138,0.17487781135347014
105,"(7, 10)",0.447353148074906,0.1781994499185195
106,"(7, 11)",-0.14699720791739468,0.2567223556954587
107,"(7, 12)",0.4492567333800659,0.17789228227143034
108,"(7, 13)",0.4986705639393093,0.16972433336535797
109,"(7, 14)",0.4668274778332526,0.17503157006518463
110,"(7, 15)",0.36495452670262307,0.19102267444229634
111,"(7, 16)",0.4579465181049176,0.1764832846357493
112,"(8, 1)",-0.08236495815501765,0.24938445021101197
113,"(8, 2)",-0.11890163699808753,0.253558669056759
114,"(8, 3)",0.41890561154922445,0.18272831506603252
115,"(8, 4)",0.43969406544091594,0.1794300259917433
116,"(8, 5)",0.39528608694450584,0.18640497075800577
117,"(8, 6)",0.4629154930829298,0.17567251592278807
118,"(8, 7)",-0.37379708761654085,0.28095955381235954
119,"(8, 8)",-0.2605875829170401,0.2691342820687081
120,"(8, 9)",0.4999432276769953,0.1695087672648305
121,"(8, 10)",0.4532314996615896,0.17724918713160168
122,"(8, 11)",0.4778292610646131,0.17321630677892075
123,"(8, 12)",-0.11849110593388246,0.25351214876547856
124,"(8, 13)",0.426906564361895,0.1814659830866032
125,"(8, 14)",0.025453815611940156,0.23663758340947083
126,"(8, 15)",0.009782382152618396,0.23853265016804226
127,"(8, 16)",0.35181981362591963,0.19298803516000512
128,"(9, 1)",-0.18268372786656029,0.26068546660391684
129,"(9, 2)",0.4490167441082621,0.1779310367983036
130,"(9, 3)",-0.1565994001818769,0.25779470342514865
131,"(9, 4)",0.38658212752336796,0.18774168939296426
132,"(9, 5)",0.42601161889037376,0.18160761689111102
133,"(9, 6)",-0.15009355413876801,0.2570686362049754
134,"(9, 7)",0.44859161935460756,0.17799966710781742
135,"(9, 8)",0.46205521533237215,0.17581315178747875
136,"(9, 9)",-0.5095772968478358,0.29451687702249074
137,"(9, 10)",0.4468054901871582,0.17828772344087865
138,"(9, 11)",0.22128557770422563,0.2115298288194374
139,"(9, 12)",0.44269788826098777,0.17894841381857182
140,"(9, 13)",0.3544310195530165,0.19259891492685524
141,"(9, 14)",0.4841684820821416,0.1721616618211213
142,"(9, 15)",-0.035523085605109195,0.2439284193228099
143,"(9, 16)",0.4295779695934554,0.18104254827649183
144,"(10, 1)",-0.10139850738574885,0.25156762555013445
145,"(10, 2)",0.432800004905618,0.1805305137500921
146,"(10, 3)",0.47806889073735737,0.17317655682072383
147,"(10, 4)",-0.28990396529424967,0.27224580579588215
148,"(10, 5)",-0.071356923425276,0.248113045225552
149,"(10, 6)",0.4440074909753766,0.1787380349585965
150,"(10, 7)",-0.2472458521478862,0.2677062700064028
151,"(10, 8)",0.4972696317144256,0.1699613096855066
152,"(10, 9)",0.4919950445666065,0.17085059012496834
153,"(10, 10)",-0.47028672016271367,0.2906588334359477
154,"(10, 11)",0.46302403056793107,0.17565476451103443
155,"(10, 12)",0.4600433121350499,0.17614161387474575
156,"(10, 13)",0.4808482611057391,0.17271484427519634
157,"(10, 14)",0.039113174161787945,0.23497336068388347
158,"(10, 15)",0.47762552885517306,0.17325009486463197
159,"(10, 16)",0.41687997324543424,0.18304652452844974
160,"(11, 1)",-0.06983561639193159,0.24793682467621447
161,"(11, 2)",-0.23618522739993564,0.2665166118397598
162,"(11, 3)",0.4376469518233631,0.17975750669244261
163,"(11, 4)",0.4207076777723935,0.18244476025823725
164,"(11, 5)",0.4444303971536079,0.17867004501497297
165,"(11, 6)",-0.23428616278344228,0.2663118177727568
166,"(11, 7)",0.015354615569211583,0.23786055812036733
167,"(11, 8)",0.4375876969938919,0.17976697691748086
168,"(11, 9)",-0.6629420785564635,0.30911570479860584
169,"(11, 10)",0.3214178758146896,0.19746208403697393
170,"(11, 11)",0.4125980339903961,0.18371736452872905
171,"(11, 12)",0.3636746724905644,0.19121506863174542
172,"(11, 13)",-0.12222131293874794,0.25393453283891904
173,"(11, 14)",-0.046774181316451724,0.24524999656239954
174,"(11, 15)",0.4774205331370317,0.17328408584803104
175,"(11, 16)",-0.10612317982791586,0.25210662332815686
176,"(12, 1)",-0.12933070794984158,0.2547376144925736
177,"(12, 2)",-0.32855895437298344,0.27629493545323797
178,"(12, 3)",0.45346156613628374,0.17721189220128977
179,"(12, 4)",-0.19131727375113683,0.26163523339785266
180,"(12, 5)",-0.2855038892777866,0.27178107137389107
181,"(12, 6)",-0.33360454821824104,0.27681909395177057
182,"(12, 7)",-0.14317938116842832,0.2562947441792381
183,"(12, 8)",0.4007967228297894,0.18555369149026107
184,"(12, 9)",0.37725211757970845,0.18916406519726156
185,"(12, 10)",-0.09904351875783757,0.25129853315638945
186,"(12, 11)",0.4487254948462206,0.1779780576797132
187,"(12, 12)",0.34292192842097946,0.19430814055976117
188,"(12, 13)",0.4604426069639629,0.17607647398058932
189,"(12, 14)",0.2839539947120773,0.2028397057943899
190,"(12, 15)",0.4852435308908878,0.17198216646607145
191,"(12, 16)",0.43401134271622954,0.18033763617467327
192,"(13, 1)",-0.1259555625861455,0.2543566721249254
193,"(13, 2)",-0.2536531033278524,0.26839300874195227
194,"(13, 3)",-0.24447273052123486,0.26740849585169413
195,"(13, 4)",-0.1589907552069021,0.2580610706455205
196,"(13, 5)",-0.07001987892562167,0.24795817538646692
197,"(13, 6)",0.4899658250967196,0.17119148032142484
198,"(13, 7)",0.3713132446245946,0.1900639122174358
199,"(13, 8)",0.34776331645897474,0.19359098046652248
200,"(13, 9)",0.3819873640233382,0.18844351057991413
201,"(13, 10)",0.030494744318956046,0.2360247752274634
202,"(13, 11)",0.4360891516982647,0.18000631178653867
203,"(13, 12)",0.4657076336711041,0.17521528664918853
204,"(13, 13)",0.42831530848743005,0.18124281142352275
205,"(13, 14)",0.49169988121137564,0.17090021711178685
206,"(13, 15)",0.029101091017352254,0.2361943558354478
207,"(13, 16)",0.4669007754534684,0.17501953846380422
208,"(14, 1)",-0.06000917008707218,0.24679554738902515
209,"(14, 2)",-0.3183672320058055,0.275233129917677
210,"(14, 3)",0.4830538027712714,0.1723475766732508
211,"(14, 4)",-0.17869654112936617,0.2602456706021962
212,"(14, 5)",-0.19053320676097352,0.2615491214447995
213,"(14, 6)",0.45406332690060436,0.1771143066274675
214,"(14, 7)",0.43103241895338407,0.1808115918364889
215,"(14, 8)",0.42853585842631636,0.1812078472661648
216,"(14, 9)",0.3538259810031268,0.1926891473273258
217,"(14, 10)",0.29693419153987477,0.20099279881189278
218,"(14, 11)",0.4529341110931959,0.1772973836868159
219,"(14, 12)",0.45818042233505196,0.17644520293124993
220,"(14, 13)",0.4582379455659592,0.1764358363745828
221,"(14, 14)",0.45084800175641015,0.1776351033382394
222,"(14, 15)",0.381547694869101,0.18851053030043713
223,"(14, 16)",0.4690799434958425,0.17466145545740483
224,"(15, 1)",-0.2496945834269675,0.2679689364541463
225,"(15, 2)",-0.22575137149636038,0.26538947955799586
226,"(15, 3)",-0.25972103607531194,0.2690417626918847
227,"(15, 4)",0.38183266364460633,0.18846709461092273
228,"(15, 5)",0.46393580819722413,0.1755055714947682
229,"(15, 6)",0.43924072220524135,0.17950259968450108
230,"(15, 7)",0.42627823593153513,0.1815654337118935
231,"(15, 8)",0.4408432770221472,0.17924592219007432
232,"(15, 9)",0.40808625143493826,0.18442157328928607
233,"(15, 10)",-0.4267563847515954,0.2863237815131704
234,"(15, 11)",0.353835352082169,0.19268775009397696
235,"(15, 12)",0.4967457702095526,0.17004983925373904
236,"(15, 13)",0.3943105406021927,0.18655526778456116
237,"(15, 14)",0.41993406545524936,0.18256654197199368
238,"(15, 15)",0.3107915305443517,0.19900216979304317
239,"(15, 16)",0.34193929499226283,0.1944533762270192
240,"(16, 1)",-0.08257901668384227,0.24940910928233995
241,"(16, 2)",0.46684259574220954,0.17502908856999458
242,"(16, 3)",-0.1551423889010044,0.2576322754669663
243,"(16, 4)",-0.28304990558039345,0.27152153699104303
244,"(16, 5)",-0.39018579794874486,0.2826304386731123
245,"(16, 6)",0.44499050944102436,0.17857995682151567
246,"(16, 7)",0.40402274225097845,0.18505352092706315
247,"(16, 8)",-0.013453951585296053,0.24131511157825244
248,"(16, 9)",0.45839571832435777,0.17641014354936657
249,"(16, 10)",0.4158607444418141,0.18320642714587512
250,"(16, 11)",0.4287822112400541,0.18116878455695853
251,"(16, 12)",0.4850578086970263,0.17201318892684447
252,"(16, 13)",0.4407837227484839,0.1792554674356575
253,"(16, 14)",0.39394461668222613,0.18661161243976945
254,"(16, 15)",0.4039577840387407,0.18506360555546184
255,"(16, 16)",0.46881731036392704,0.17470465048553413
